track_id,segments_loudness_max_mean,segments_loudness_max_std,bars_confidence_mean,bars_confidence_std,beats_confidence_mean,beats_confidence_std
TRAGWTT128F148CF2C,-11.80577799,4.782308537,0.127329193,0.14478649,0.507893354,0.164177608
TRAGXNU128F932C7D8,-12.99503822,3.282801594,0.36175,0.251656808,0.280598726,0.258595813
TRAGXUZ128F9311745,-15.34313838,4.205576664,0.112770492,0.136679761,0.614316,0.162116502
TRAGYDZ12903D0957F,-11.66527572,5.835328831,0.210694737,0.17999132,0.406583765,0.226353212
TRAGYJM128EF3466D2,-5.306026415,3.470668371,0.156082969,0.155808911,0.067706522,0.07153165
TRAGYKT128F92F5D8A,-8.253505208,5.010824937,0.086181818,0.097675547,0.393653153,0.186847969
TRAGYXL128F92F9FCB,-7.990272915,4.582637071,0.13587,0.137963956,0.47571393,0.19164635
TRAGZCW128EF34B85B,-14.53976109,7.014381743,0.093842105,0.11978567,0.374372549,0.169917584
TRAGZHM12903CAEF3A,-6.712035642,3.921476787,0.090925676,0.122729437,0.582948074,0.180360654
TRAGZOK128F14ADF45,-8.810758083,3.950672945,0.130833333,0.157575761,0.620655172,0.18092319
TRAHBOC128F9322A62,-8.700991681,6.186856198,0.248905405,0.135858681,0.493371257,0.279632393
TRAHBOV128F92EF77A,-7.234993103,1.527059439,0.150310345,0.171270594,0.326673295,0.170269534
TRAHBQT128F4213403,-9.685694716,5.080518187,0.444685714,0.153338549,0.444685714,0.153338549
TRAHCBD128F9336A3E,-7.97106815,4.197286542,0.089769231,0.056382695,0.221093074,0.131360439
TRAHCHN128F4276D58,-6.712525501,3.639464368,0.088160377,0.104557841,0.503232394,0.186464574
TRAHCRI128F4255C6E,-19.12082227,4.858966146,0.109767123,0.120005767,0.294657581,0.151176117
TRAHCVT128F4282806,-11.12758519,3.33692742,0.16477459,0.173007043,0.220292135,0.144768938
TRAHEQC128F42153D6,-9.49680315,7.525909858,0.139195804,0.155559952,0.421897213,0.162713836
TRAHFAH12903CA7F20,-10.11353084,5.902128007,0.110746032,0.125190517,0.330433071,0.162257467
TRAHFCR128F422A375,-16.22055208,6.631162868,0.156908213,0.166241011,0.618597356,0.19402309
TRAHFHR12903CCCAF8,-2.863126866,2.015752226,0.303572271,0.186255169,0.303572271,0.186255169
TRAHFOU128F42B3F2A,-29.05283453,10.32652968,0.038375,0.064959483,0.628651515,0.175493373
TRAHFYH128F92CE223,-7.155866783,6.246321307,0.112914358,0.141048548,0.360673995,0.194956766
TRAHHMV12903CD0B0D,-9.707800467,4.771026756,0.104817391,0.132976924,0.149690476,0.102901339
TRAHHSV128F42374E3,-16.385525,5.133123091,0.158817427,0.170233839,0.193658411,0.139345847
TRAHIJE128F4243356,-14.8774175,3.826696527,0.731976905,0.171527937,0.731976905,0.171527937
TRAHIPA128F4279744,-13.52839701,2.617271436,0.140737931,0.176900089,0.138464837,0.119027686
TRAHIXN128F147F25D,-10.26275269,7.261855263,0.149636364,0.161347229,0.440862319,0.182542498
TRAHJCI128F92FFB38,-19.17947179,5.740464402,0.141510204,0.177440202,0.490834606,0.15329207
TRAHJPC128F4268DC7,-12.86793622,6.129436579,0.086863014,0.051807948,0.345353887,0.160936796
TRAHKMS128F934B09E,-4.835443726,5.981485639,0.105486486,0.128371004,0.209497758,0.14776895
TRAHKRO128F9320EA7,-5.450857988,2.782831521,0.256541667,0.13776058,0.187507772,0.138390494
TRAHKUS128F425ABD8,-20.76952154,7.473398939,0.308182203,0.174075125,0.308182203,0.174075125
TRAHLDM128F933A3B1,-21.39919072,9.28073934,0.162068376,0.108681903,0.456443878,0.229229526
TRAHLIF128F92E9CCF,-7.572355664,4.018123255,0.131256098,0.168471812,0.319951442,0.175024067
TRAHLNJ128F4214527,-11.33461404,5.081419716,0.145676647,0.133295506,0.284570866,0.16749626
TRAHLVW128F426684F,-12.34193156,6.262094635,0.127100529,0.143212668,0.539891963,0.206318093
TRAHMIV128F14693DC,-10.08233861,6.485740109,0.102315789,0.121813585,0.536856522,0.182858264
TRAHNPU128F42AEE9C,-10.31031957,8.456386417,0.0703,0.082073504,0.673687117,0.186143771
TRAHOOP128F42B62AB,-11.39945291,6.173435797,0.165923423,0.113060012,0.45922571,0.166054815
TRAHORF12903CDA9FB,-8.156118132,7.475398081,0.160896226,0.180665329,0.44565808,0.29189928
TRAHPBE128F93071CF,-6.817520945,5.515433033,0.140476923,0.157232616,0.572887612,0.20874713
TRAHPHY128F9345BA0,-13.17215543,9.998498237,0.090595238,0.113472616,0.663405138,0.188846216
TRAHQYK128F426A82F,-7.707279304,5.756253816,0.118472906,0.140491968,0.322025672,0.167278951
TRAHRRS128F4282F7A,-9.572096654,3.939218635,0.102165289,0.129835901,0.455880903,0.171189192
TRAHSAW128F4253EFC,-10.63010847,4.87467558,0.208480519,0.149075864,0.26576129,0.159874659
TRAHSQL128F4288AC7,-9.733916528,4.549164388,0.222306122,0.293578985,0.545545,0.161845846
TRAHSTL128F931708D,-12.26412963,6.390406366,0.076455446,0.126365377,0.776919118,0.166795316
TRAHTZN128F421A41F,-8.978729084,6.487631074,0.141008621,0.158041379,0.308402985,0.213694873
TRAHUQT128F4281228,-7.020026946,3.900690543,0.19125974,0.201580921,0.476511254,0.253888155
TRAHUZS12903C9D9DD,-16.68348821,8.560769527,0.264684685,0.159164371,0.453893175,0.228941132
TRAHVUK128F1456988,-5.964499064,5.373199646,0.09955814,0.192231728,0.374120104,0.145024806
TRAHVWT128F148D428,-13.48867251,3.275291935,0.08845614,0.114315901,0.196124183,0.129504905
TRAHVZW128F146477A,-6.953436004,1.836346204,0.126646226,0.133487906,0.21789554,0.165737312
TRAHWBP12903CAEBFC,-7.076176563,5.163975478,0.171468208,0.173509559,0.327305158,0.215190833
TRAHWMN128F145DB77,-15.65393537,3.474003706,0.557412429,0.16179275,0.557412429,0.16179275
TRAHWSF128F934B190,-20.58948,6.461973454,0.605693182,0.170314039,0.605693182,0.170314039
TRAHXEG128F428F1EC,-12.13414111,5.928745806,0.061904762,0.094670433,0.430591716,0.163396436
TRAHXGG128F9350452,-8.388630564,3.491432229,0.140975309,0.140212359,0,0
TRAHXJE12903CB8095,-16.96988368,5.69949484,0.686386667,0.173025057,0.686386667,0.173025057
TRAHXWI128F428B7DA,-13.61611305,7.712888612,0.072540816,0.12458594,0.855251908,0.151266696
TRAHYDH128F9325200,-5.674738213,3.021617207,0.114975309,0.156853708,0.393270769,0.167351607
TRAHYMJ128E0787801,-9.015624469,5.91461581,0.133229008,0.143406887,0.393930057,0.197270584
TRAHYON12903CC36EF,-16.75828927,9.5074304,0.181594203,0.285214352,0.559567568,0.194945095
TRAHZIL12903CF1DC2,-20.41165339,4.827467831,0.335336576,0.162611918,0.335336576,0.162611918
TRAHZMM128E07838FF,-8.654058055,6.163860562,0.117663158,0.139037111,0.549002591,0.169486599
TRAIACZ128F428C60A,-15.98169801,5.338001123,0.140949367,0.197947244,0.624874214,0.219597337
TRAIAIH128F9308AC7,-7.037896836,3.942506593,0.130104348,0.133899338,0.562468683,0.167764873
TRAIAJU128F42581EF,-9.975641061,7.703607204,0.093793103,0.117416479,0.490592751,0.173668466
TRAIATD128F9331CD6,-11.76959964,8.597142449,0.17612381,0.183596073,0.731416076,0.145396375
TRAIBXJ128F4260700,-11.80971718,4.325202534,0.134074074,0.219261374,0.54084009,0.148041156
TRAIBXQ128F425E6A5,-10.28463304,6.337436255,0.142440678,0.167344846,0.845194093,0.159398911
TRAICIL128F42598E2,-6.594592754,3.524324152,0.147735849,0.163670821,0.685511682,0.169359051
TRAICIO12903CBD65B,-7.496613636,4.512152286,0.167813084,0.169640419,0.309898383,0.237417921
TRAICJQ12903CF2681,-10.35024036,9.265957023,0.189091743,0.220090684,0.271709898,0.243654316
TRAIDIU128F92F11C7,-9.200592308,5.679054482,0.134222222,0.162617054,0.646783149,0.168841286
TRAIELD128F92DC682,-9.736901019,7.339717027,0.547825215,0.191713211,0.547825215,0.191713211
TRAIFSM128F42722F1,-5.159094972,3.56800725,0.117407767,0.13125573,0.353004843,0.177714138
TRAIGSC128F933BBD7,-12.88575625,8.161239746,0.308503254,0.161494587,0.308503254,0.161494587
TRAIGYC128F93474E4,-11.89522222,6.2102661,0.167741379,0.163587429,0.455301282,0.193724342
TRAIHFF128EF351817,-10.87292448,6.535231274,0.077735632,0.090931509,0.685618234,0.175587714
TRAIHZO12903CC4C78,-27.6099661,6.900982153,0.143172932,0.174755103,0,0
TRAIIOG12903CD02C5,-12.05570141,3.426635684,0.141092308,0.13405323,0.485581132,0.213976674
TRAIISE128F42AE299,-8.410929757,5.077415311,0.096936937,0.12322705,0.240988839,0.143832204
TRAIJMG12903D08168,-11.02436789,2.987906123,0.174777778,0.163933864,0.199231818,0.166590505
TRAIJWN12903CF2C76,-5.626140728,3.763373113,0.097762712,0.127176821,0.39067364,0.22040454
TRAIKBB128F428AD73,-10.67460127,3.361383912,0.109612903,0.14129817,0.513396825,0.159211528
TRAIKSH128E07816DF,-12.42980183,7.245011454,0.130848485,0.154923824,0.506124528,0.229840165
TRAILKS128F14A3AC9,-7.179825444,5.294915721,0.103622222,0.227578293,0.443638095,0.155691858
TRAILLW128F4278C90,-17.47387551,6.331847717,0.114681818,0.136072135,0.471677966,0.189795409
TRAILNM12903CD17D2,-7.973154086,3.409624172,0.214676349,0.143545744,0.670732044,0.180187019
TRAILUH128E0784D6D,-6.845001401,8.274897753,0.109127451,0.126553149,0.63542233,0.157819952
TRAIMDW128F14B0B75,-15.35234154,6.579370493,0.078460177,0.09137582,0.563132159,0.192447133
TRAINGP12903C956AD,-11.19721951,5.549923382,0.110077419,0.157734793,0.577024077,0.161584155
TRAINIF128F426416B,-7.421815895,5.821890813,0.23312,0.311419758,0.440960591,0.147766819
TRAINYU128F4246BD1,-5.414974672,2.387947795,0.137157447,0.145467773,0.241206787,0.147167987
TRAIOBB128F146A944,-11.9289802,5.690028484,0.095402878,0.117125753,0.3346875,0.173689719
TRAIOWX128F14750E5,-6.865713629,4.764143418,0.125734375,0.160148685,0.333093628,0.271415117
TRAIPBF12903D074F5,-9.367448598,5.627738489,0.107195122,0.133948337,0.212255255,0.134810771
TRAIPST128F9302AE9,-12.46912433,8.711853099,0.121476852,0.139198797,0.63847235,0.178701681
TRAIPZY128E0787299,-8.041211679,4.539337182,0.22932,0.149745843,0.590553875,0.212312698
TRAIQDI128F92E8E1F,-17.15485096,8.213914158,0.123444954,0.138792463,0.191115429,0.153732946
TRAIQKO128F92E5970,-12.52256647,5.457502448,0.117724138,0.146008635,0.833327684,0.14449501
TRAIQMW128E07854BD,-17.33700904,5.774724825,0.101121212,0.131440736,0.335007547,0.154505346
TRAIQNF128F428386A,-7.158138889,5.680937472,0.097231884,0.17003624,0.535019608,0.228934589
TRAIQUG128F92F946E,-8.435143892,8.557019149,0.1645,0.186912641,0.151543131,0.142491653
TRAIQVJ128F93235B3,-8.953626563,4.209569862,0.111671875,0.139052155,0.371148387,0.166977935
TRAIRLU128F92D0250,-12.27674646,8.118776078,0.072553571,0.08276061,0.377982699,0.177595093
TRAISNF128E078B72C,-26.35742295,7.601822693,0.202863636,0.11247638,0.42867148,0.240442193
TRAISYO128E07888A6,-15.77807672,9.038990489,0.164230769,0.204043568,0.408511407,0.207994413
TRAISYU128F427F486,-12.63913455,5.883869084,0.10843609,0.11913885,0.472675422,0.166922575
TRAITDY128F149431C,-22.62232591,7.379604264,0.136244681,0.16412221,0.551826855,0.227025123
TRAITHR128F42B7E26,-20.79150991,12.59784997,0.26608805,0.17101364,0.477642412,0.197204182
TRAITRS128F9308142,-14.91762014,5.007361758,0.433310241,0.195212466,0.433310241,0.195212466
TRAIUPS128F92F2825,-7.311696012,3.398164144,0.436516393,0.177734875,0.436516393,0.177734875
TRAIUYZ128F425BD2F,-20.99963433,8.103003809,0.10490625,0.12564617,0.342141753,0.18938315
TRAIVMM128F4266056,-21.62990543,7.349565768,0.168333333,0.242961893,0.472067568,0.158531123
TRAIVVQ128F146AB17,-14.25247299,6.242199204,0.176277778,0.129815555,0.331875686,0.172909047
TRAIWNA128F145E2CD,-22.01387513,6.919566031,0.122647059,0.137838755,0.695104384,0.153403426
TRAIWQJ128F4287A6F,-7.547328358,5.603936616,0.163660668,0.134645543,0.163660668,0.134645543
TRAIWZZ128F9306AFF,-6.117634783,3.683762763,0.147559524,0.108795718,0.440688213,0.184460373
TRAIYAT128F931FEA5,-13.12006673,7.181679007,0.150433566,0.145413448,0.818547826,0.158426021
TRAIYDL128E0791583,-11.4588522,6.042995907,0.089650602,0.104724588,0.66798806,0.172904701
TRAIZQI128F42A51F9,-11.54517994,4.348682358,0.119768116,0.185296092,0.269320946,0.146089552
TRAIZUC12903CBBEAC,-17.94765432,6.139240097,0.373018182,0.17587237,0.373018182,0.17587237
TRAIZWI128F4247EFD,-10.87912025,6.620823731,0.093527778,0.189403961,0.492305699,0.222901486
TRAJAPH128F4271357,-14.78886905,5.042817108,0.149543478,0.144837571,0.370870968,0.189939392
TRAJAZP128F4290FF9,-8.890346035,2.464043457,0.293983434,0.162846224,0.293983434,0.162846224
TRAJBGL128F145C7A8,-15.65166096,6.661421262,0.093086957,0.120170138,0.627294624,0.182195598
TRAJBJG128F14A1EA1,-8.338361208,6.220002954,0.103457143,0.11293125,0.834851415,0.155937863
TRAJBSL128F428A021,-15.157344,4.124628239,0.179333333,0.254044976,0.476285047,0.18576399
TRAJBTZ12903CB818C,-11.02764496,4.045919768,0.117027273,0.130189544,0.431009009,0.170711837
TRAJCIR128F146ABA7,-12.75369857,6.641954882,0.130731707,0.148498998,0.491498489,0.191878524
TRAJCLY128F930F893,-11.54486132,6.66365815,0.154064516,0.212807983,0.406598058,0.157811229
TRAJDGB128F42882AC,-10.84289207,4.574680429,0.122185874,0.133853839,0.26284537,0.147280481
TRAJDRG128F4217923,-18.64348872,5.393633661,0.079301075,0.048810096,0.356242798,0.164584333
TRAJDTK128F429FFDF,-15.07489978,4.269079509,0.17049,0.100040641,0.439973597,0.156147766
TRAJEBQ128F146E00E,-4.478429457,3.802525423,0.136947761,0.1575699,0.418827458,0.192934063
TRAJEZT128E0795DF3,-17.74157284,6.362802222,0.123829146,0.142825722,0.627531328,0.176503341
TRAJFDU128F426A5F4,-6.647448124,2.91767537,0.122725,0.141492224,0.099403077,0.103223346
TRAJFFF128F429874A,-6.488921596,4.671629352,0.131230769,0.135069611,0.467357639,0.217671214
TRAJFMH12903D052DC,-13.06711578,4.412252839,0.142669725,0.089525974,0.046138554,0.068375461
TRAJFQF128F92E354E,-11.74073063,6.553004542,0.152789809,0.167487352,0.489892235,0.196393798
TRAJFRJ128F9328FF1,-6.052407005,2.632785959,0.133136054,0.152025895,0.510701014,0.152136153
TRAJGGP12903CCE582,-13.65338448,5.382298612,0.051555556,0.08192593,0.319122449,0.160781685
TRAJHCO128F42570C1,-9.702798552,8.604731087,0.101208791,0.11283417,0.834662125,0.167921921
TRAJHCS128F93192B5,-14.33853395,5.066538485,0.094210526,0.061380461,0.502994792,0.162350139
TRAJHDR128F92FA863,-9.527654156,3.986016086,0.23499005,0.168061763,0.318856911,0.187934323
TRAJHEE12903CB937A,-14.25890323,7.066581576,0.119411429,0.112803758,0.437530583,0.214352374
TRAJHHE128F146815C,-9.718377686,4.92328756,0.075773585,0.115311224,0.807765991,0.153928478
TRAJHYF128F1451DDF,-17.48936883,5.384366064,0.04708,0.041252801,0.248226563,0.148844239
TRAJIIR128F149AE01,-8.989241872,2.788025327,0.117693023,0.139952413,0.300283893,0.167534737
TRAJIUK128F42668E6,-12.01791071,3.223052913,0.272127341,0.163105325,0.512283582,0.277956445
TRAJJPB128F1456D6A,-8.337629139,4.880471611,0.064756579,0.108655721,0.454208421,0.158061656
TRAJKMI128F4281107,-11.1030515,5.764092465,0.16500885,0.111307316,0.265184751,0.161802234
TRAJLEC128F93385A1,-14.80645821,5.682656563,0.124008696,0.154442138,0.338365385,0.183740762
TRAJLNF128F422658C,-14.79985885,6.31208111,0.114746667,0.130975885,0.239875622,0.212574411
TRAJLOY128F92E4EAF,-17.5662248,8.868749338,0.222411765,0.329043723,0.271693252,0.161167608
TRAJMEL128F4262B4A,-10.65732827,3.014506809,0.507,0.149935546,0.507,0.149935546
TRAJMQE128F9322DDD,-7.915786535,6.7128469,0.119987013,0.169915983,0.435226837,0.229673076
TRAJMZL12903CA4807,-6.935971342,4.363432714,0.104380531,0.111691842,0.399993435,0.178534534
TRAJNFM128F42A625C,-13.4283382,6.687014627,0.176473684,0.147852298,0.122605797,0.118115706
TRAJNWY128E078907F,-12.75524159,6.110723331,0.098539474,0.117445557,0.888754072,0.142151052
TRAJOIH128F14B08F7,-13.84588122,4.258923872,0.120915663,0.148206727,0.486747774,0.157257727
TRAJPIK128F1460C83,-6.559575342,7.827564905,0.104133333,0.046755558,0.421605263,0.152328383
TRAJPIQ128F14819A8,-8.679982517,3.535880594,0.204832061,0.189392889,0.808622642,0.162808989
TRAJPPJ128F1497140,-12.2998518,2.780556966,0.166917431,0.172284069,0.597609091,0.163691581
TRAJPPX128F4259FD4,-7.800853503,3.808307675,0.089909091,0.121624468,0.471345719,0.177573803
TRAJRBF12903CDCA3F,-10.78667573,7.437536263,0.150326733,0.155783113,0.366773956,0.221139217
TRAJRTY128F426CF1F,-16.83573552,5.754971301,0.1745875,0.126141953,0.461885246,0.145905466
TRAJSFB128F4270AED,-12.52593333,5.163023885,0.111642857,0.116683214,0.328784452,0.181708498
TRAJSNU128F92F2AC0,-7.621936752,5.437979256,0.121321839,0.131922173,0.487084986,0.19542247
TRAJSOQ128F92C6A6B,-14.02620942,6.844596623,0.245895833,0.315536442,0.344171527,0.166269207
TRAJSQA128F4263330,-10.05072302,3.771160783,0.648453416,0.229386028,0.648453416,0.229386028
TRAJSRH128F425DDC7,-6.351149451,3.346404324,0.087542169,0.09777073,0.438492537,0.18468524
TRAJTDG128E0792698,-8.564639501,6.451333935,0.108880342,0.116632681,0.647473573,0.16000942
TRAJTYX128F145AD24,-12.66959133,2.933081114,0.133017094,0.16327864,0.152670913,0.136794451
TRAJUPF128F4231A2C,-9.442862115,8.916477712,0.147894737,0.084806371,0.287452442,0.187724299
TRAJUPI128F9324529,-5.518545455,3.344149995,0.126546667,0.129087081,0.549688525,0.262108058
TRAJXBS12903CDCE2C,-6.447089744,2.591556893,0.093,0.099227559,0.494552783,0.175057889
TRAJXNB128F4261F43,-12.03413798,7.284052726,0.189658363,0.189588308,0.168650133,0.117645949
TRAJXOF128F933407C,-7.748121178,7.522869775,0.109575221,0.134925139,0.741834061,0.174587232
TRAJZCH128F933D2B7,-10.65615114,2.783746972,0.407724954,0.220331748,0.407724954,0.220331748
TRAJZVL128F9342662,-12.08442953,5.657903014,0.164675,0.101261885,0.254590164,0.123623686
TRAJZYI128F424B412,-14.74125,5.06295614,0.093369775,0.087957394,0.093369775,0.087957394
TRAKAFU12903CB4234,-4.193590278,4.797353949,0.153401163,0.144276852,0.153401163,0.144276852
TRAKAGL128F148B3B7,-12.79816212,4.267236566,0.199435374,0.136603705,0.373274157,0.174530256
TRAKARY128F427253E,-6.582315642,3.876767624,0.144680556,0.15393296,0.346900172,0.186329517
TRAKBON128F9311039,-13.69931409,5.01565045,0.159546763,0.181628533,0.425554562,0.183705051
TRAKCAE128F92DACD8,-15.64209138,4.824755447,0.098324074,0.113983091,0.391048165,0.174651645
TRAKCFG128F149D9B7,-11.43427554,5.743001795,0.121762295,0.119242077,0.565908722,0.167528417
TRAKCNI128F427BA71,-17.19643217,6.073398521,0.07599375,0.09781593,0.7524883,0.159166727
TRAKDCQ128F42A247A,-11.0356251,4.311477285,0.082642857,0.115042398,0.388880829,0.140765896
TRAKDDB128F92D168A,-14.39870555,6.52471886,0.133679348,0.147543473,0.367842605,0.185218093
TRAKDMK128F92F9AFC,-8.367011507,6.829004296,0.148025157,0.156964962,0.400904836,0.184228108
TRAKEBX128F423A5FA,-13.21334483,6.176257902,0.103093525,0.110133398,0.346481149,0.165171947
TRAKFSV128F4257C10,-6.270891258,3.625291251,0.101375,0.122285755,0.235381579,0.16766267
TRAKFYU128F4283EB5,-8.479916854,4.77025887,0.031894737,0.136265696,0.47150165,0.155071513
TRAKGAX128F4264182,-14.53056029,6.122620314,0.16311,0.289668842,0.499376214,0.158817663
TRAKGDZ12903CE4867,-4.806625616,4.523427891,0.144373333,0.080726497,0.279973485,0.181607383
TRAKGGU128F428D83C,-6.200621723,3.161650837,0.155942857,0.068500376,0.144759511,0.138759824
TRAKHUW12903CF0048,-8.577865207,3.720214042,0.474410359,0.204458879,0.474410359,0.204458879
TRAKHXX128E07877EB,-4.168930496,3.725712655,0.132108108,0.147706329,0.455709172,0.185630025
TRAKHYP128E0792F07,-11.90156228,7.734591426,0.1413,0.160045181,0.329881988,0.156080879
TRAKIJI128F42494D1,-8.530154315,6.082861344,0.131211009,0.149221501,0.318542237,0.171627109
TRAKJTB128F148C560,-14.67933609,7.148263012,0.176214286,0.179537511,0.483238745,0.197175821
TRAKJYQ128F934B22E,-12.96088581,7.62667111,0.122732026,0.130438326,0.404340909,0.193096228
TRAKKOH128F42AF40E,-14.80542314,7.186516158,0.15719883,0.184152639,0.108334302,0.102005494
TRAKLEZ128F4270649,-16.41437103,7.7957658,0.250453659,0.156943377,0.080713592,0.098173994
TRAKLHO128F42BA554,-10.60314122,5.27690583,0.085203125,0.083746545,0.085203125,0.083746545
TRAKLML128E07999DA,-10.88891761,5.984776872,0.381729443,0.166073874,0.381729443,0.166073874
TRAKMGY128F4269E37,-12.48827358,3.212720234,0.076304348,0.097629038,0.69640107,0.188241041
TRAKMLM128F14932B0,-12.11497668,4.932685137,0.095162393,0.107115558,0.622805085,0.188376472
TRAKMUO128F4215890,-12.91582987,9.478098112,0.137881579,0.165680492,0.494453355,0.202059371
TRAKOAK128F4248629,-7.918520661,5.634852478,0.620064202,0.179891325,0.620064202,0.179891325
TRAKOEB128F1478783,-6.476674324,6.048077079,0.199007874,0.127567274,0.14348564,0.128547171
TRAKOPE128F421CE6A,-12.86163298,4.914372228,0.121217391,0.158954179,0.412694064,0.169702244
TRAKORW128F1484DF0,-34.6549,1.614069543,,,0.485571429,0.314256882
TRAKOXF128F1477B81,-14.8511938,5.476419811,0.653339492,0.180496103,0.653339492,0.180496103
TRAKPET128F92FD69F,-15.15244006,4.253013082,0.426862069,0.163334475,0.426862069,0.163334475
TRAKPJC128F4258613,-6.477515915,3.902672408,0.131586667,0.159739671,0.384373554,0.191334693
TRAKPSJ128F146BFC2,-11.96109244,8.194767969,0.044415584,0.092483533,0.4221893,0.161019428
TRAKPSR128F146A1DC,-9.235942068,4.288664,0.102873239,0.124380259,0.825588441,0.160955021
TRAKPUY128F4271101,-10.97766723,3.321649863,0.170008403,0.14198766,0.484393939,0.170126648
TRAKQEA128F1495E21,-13.49405746,6.117255253,0.110673077,0.109611328,0.783258373,0.165869422
TRAKQFZ128F429D3C9,-16.54153348,7.890463729,0.116496689,0.127795101,0.48470132,0.160654391
TRAKQXJ128F147A028,-7.008761165,5.861901956,0.177069231,0.183132411,0.42433908,0.266936254
TRAKREH128F42750C6,-5.1251875,2.249762823,0.124877778,0.141385669,0.390431319,0.18239529
TRAKRQK12903CB3006,-9.661486602,5.59223219,0.132234286,0.154630424,0.519274538,0.221430735
TRAKRQW128F427D6E3,-8.704483189,6.553972675,0.154512195,0.177442003,0.759152918,0.145731337
TRAKRXM128F4250E33,-13.50363262,5.271434538,0.557501109,0.202182245,0.557501109,0.202182245
TRAKRXN128F42670BE,-11.490615,8.254258394,0.127,0.152527627,0.638493359,0.192667442
TRAKSPS128F933B3D9,-14.56081273,8.433411459,0.25529697,0.151203083,0.13235851,0.153787871
TRAKTFQ128F145698C,-8.356053055,8.824344419,0.055388889,0.08243275,0.353017766,0.152614498
TRAKTWZ128EF35E206,-15.80811311,6.194549398,0.264348214,0.235453844,0.834082222,0.18955371
TRAKTZY128F148C55C,-13.6416129,6.749091478,0.087484211,0.086680522,0.804830287,0.141858496
TRAKUJS128F14668E5,-5.733584179,4.960419892,0.127263158,0.136086309,0.348352751,0.188817822
TRAKUKL128F4295046,-15.28891366,6.473619061,0.141674528,0.164531303,0.334164512,0.157483452
TRAKVNJ128F932AF0F,-20.45789819,7.820690683,0.118806723,0.138294126,0.367250522,0.245351828
TRAKVSG128EF34E609,-19.69600535,9.793513291,0.170678161,0.249214697,0.720212121,0.197517657
TRAKWNL12903CC37B6,-16.75814273,10.23163225,0.137461224,0.140718577,0.466943992,0.214825316
TRAKWTG128F42454E2,-6.244615658,1.931100533,0.10956338,0.138481883,0.373482877,0.155493964
TRAKWXS128F930F798,-24.81022727,9.406890065,0.282511521,0.236169101,0.282511521,0.236169101
TRAKWXV128F42889FB,-7.227623264,6.568429709,0.142758621,0.179935938,0.378733906,0.203003811
TRAKWZL128F93346EE,-6.75456038,5.118373915,0.136807947,0.155230174,0.557482759,0.198601854
TRAKXIR128F92CF85A,-17.46501923,7.267309731,0.119642857,0.131450619,0.622468208,0.165819441
TRAKXLR128F9308F5A,-10.53057914,5.997990318,0.12248,0.144871194,0.563241722,0.229476119
TRAKXMS12903CB36F2,-7.502439181,4.073087511,0.148138614,0.19995767,0.373017032,0.229280345
TRAKXPA12903CA8B1A,-10.43436754,4.148193246,0.242586538,0.147860681,0.42835443,0.185805366
TRAKXPE128F1462FF2,-11.26509618,3.249802461,0.123403846,0.147132758,0.684038278,0.159745831
TRAKXYJ128F42525ED,-6.374679688,1.646333987,0.060694915,0.08703287,0.125311377,0.111962697
TRAKYON128F429470C,-13.43416834,5.930712892,0.106530973,0.113817434,0.847011013,0.145822254
TRAKYWY128F9310CF4,-18.53394247,5.801933029,0.134984127,0.160657033,0.333937008,0.181388965
TRAKYXS128F4248FE3,-5.782194145,3.460230668,0.102422764,0.115556836,0.116236948,0.102501582
TRAKZHN128F426C3D2,-14.0894521,4.820442115,0.591349057,0.197501815,0.591349057,0.197501815
TRAKZMB128F427B44F,-7.573609642,5.035949512,0.092980583,0.110836885,0.475028916,0.192505945
TRALAHF128F4248198,-10.7501505,10.45284578,0.190814286,0.205839868,0.61986121,0.226250873
TRALAKV12903CBD7F6,-14.04325983,6.327975417,0.173473469,0.233442412,0.389169371,0.171141635
TRALAZG128F93170BF,-17.85900335,8.641337877,0.249632,0.1476598,0.524730871,0.181837111
TRALBFX12903D00703,-4.7653382,4.089992607,0.123506173,0.060162357,0.109446771,0.109245242
TRALBIA128F4272082,-5.115964427,6.743945211,0.125036364,0.128327488,0.689528345,0.201672878
TRALCCO12903CEBB97,-15.64058343,7.626379464,0.143454545,0.155383233,0.447292407,0.163757061
TRALDDK128F9300AC5,-14.91407747,9.080533134,0.154195876,0.072291312,0.498625899,0.24130136
TRALDEZ128F4265BF7,-12.35201723,7.931217313,0.086993197,0.101531504,0.7795,0.145836648
TRALDSB12903CB4242,-9.721842205,2.698098142,0.134178947,0.14400475,0.038423377,0.063422926
TRALDUE128F9312AF2,-8.900240223,5.921454239,0.117774194,0.138059235,0.553716867,0.228598274
TRALDWN128EF33FB6E,-6.11687093,3.822526837,0.131515385,0.157766489,0.414931034,0.198270933
TRALECB128F42A35E8,-11.12756287,7.145030927,0.139699187,0.105053446,0.869756757,0.128377085
TRALEER128F4268E6D,-11.80118847,4.237015538,0.20780597,0.292604222,0.665149466,0.143818115
TRALENK128F92F39E9,-9.914173077,4.050061305,0.519542601,0.180426343,0.519542601,0.180426343
TRALEPN128F9311179,-6.620070039,4.075559413,0.128819277,0.128782449,0.075041667,0.092048858
TRALFBU12903CC030F,-10.47996387,5.805646584,0.1181,0.132826267,0.379273543,0.182957655
TRALFLE128F92E166E,-27.41022034,5.765532156,0.169428571,0.244004161,0.387601626,0.154313731
